customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating,ticket_count,avg_resolution_hours,avg_sentiment,reopen_rate,snapshot_date_x,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_y,last_campaign_received,last_campaign_cost,manual_priority_bucket,snapshot_date,churn_next_60d,split
CUST02073,2025-05-18,Tier 2,25-34,Influencer,,Hair Care,,No,1,462.53,462.53,0.24,0.0,2.0,,,,,2025-09-30,0,0,0,0,0,0,0,3,2025-09-30,welcome_offer,12,high,2025-09-30,1,train
CUST02074,2025-08-21,Tier 2,35-44,Instagram,Silver,Hair Care,Dry,Yes,1,1003.93,1003.93,0.46,0.0,4.0,,,,,2025-09-30,7,41,1,1,1,3,1,0,2025-09-30,bundle_discount,18,medium,2025-09-30,0,train
CUST02075,2024-02-15,Tier 3,35-44,Google Search,,Wellness,Dry,Yes,5,2192.94,438.588,0.298,0.2,3.0,1.0,23.9,-1.0,0.0,2025-09-30,0,0,0,0,0,0,0,59,2025-09-30,bundle_discount,18,high,2025-09-30,1,validation
CUST02076,2024-07-14,Tier 1,35-44,Instagram,,Hair Care,Combination,Yes,4,3480.34,870.085,0.255,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,2,1,35,2025-09-30,bundle_discount,40,high,2025-09-30,1,train
CUST02077,2024-04-26,Tier 1,25-34,Organic,Silver,Wellness,,Yes,5,2528.43,505.686,0.346,0.0,3.6,,,,,2025-09-30,3,15,1,1,0,1,0,27,2025-09-30,free_shipping,18,high,2025-09-30,1,test
CUST02078,2024-05-12,Tier 1,35-44,Marketplace,Gold,Makeup,Sensitive,Yes,8,3814.58,476.8225,0.27375,0.0,4.375,3.0,22.266666666666666,-0.27666666666666667,0.3333333333333333,2025-09-30,3,11,1,1,1,5,2,12,2025-09-30,none,25,low,2025-09-30,0,train
CUST02079,2024-06-21,Tier 2,45+,Marketplace,,Baby Care,,Yes,7,4373.8099999999995,624.8299999999999,0.33571428571428574,0.2857142857142857,3.7142857142857144,3.0,18.666666666666668,-0.5366666666666666,0.3333333333333333,2025-09-30,1,5,0,0,0,2,0,6,2025-09-30,welcome_offer,18,medium,2025-09-30,0,validation
CUST02080,2024-10-26,Tier 1,45+,Organic,,Makeup,Combination,Yes,3,2768.41,922.8033333333333,0.25333333333333335,0.3333333333333333,3.3333333333333335,1.0,32.9,-1.0,1.0,2025-09-30,1,6,0,0,0,4,2,37,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST02081,2024-03-29,Tier 3,25-34,Referral,Gold,Makeup,Combination,Yes,9,5848.4400000000005,649.8266666666667,0.3622222222222222,0.0,4.222222222222222,2.0,32.9,0.0,0.0,2025-09-30,3,10,1,0,0,4,1,45,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST02082,2025-01-05,Tier 2,35-44,Google Search,,Fragrance,Combination,No,2,1444.5700000000002,722.2850000000001,0.275,0.0,4.0,,,,,2025-09-30,1,3,0,0,0,0,0,39,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02083,2025-04-30,Tier 2,18-24,Influencer,,Skin Care,Dry,Yes,2,1606.4,803.2,0.315,0.0,4.0,,,,,2025-09-30,4,23,2,1,1,0,0,19,2025-09-30,new_launch,18,low,2025-09-30,0,train
CUST02084,2025-03-14,Tier 1,25-34,Organic,,Baby Care,Oily,Yes,1,481.85,481.85,0.32,0.0,4.0,,,,,2025-09-30,2,6,0,0,0,3,1,41,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST02085,2025-08-17,Tier 1,25-34,Marketplace,,Hair Care,Sensitive,Yes,1,682.7,682.7,0.28,0.0,2.0,,,,,2025-09-30,1,4,0,0,0,0,0,0,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST02086,2025-07-11,Tier 2,25-34,Organic,Silver,Hair Care,Oily,Yes,2,1886.35,943.175,0.275,0.0,4.5,,,,,2025-09-30,8,38,3,1,1,7,3,1,2025-09-30,bundle_discount,12,medium,2025-09-30,0,train
CUST02087,2025-08-17,Tier 2,25-34,Marketplace,Silver,Hair Care,Combination,No,1,479.82,479.82,0.37,0.0,3.0,,,,,2025-09-30,3,9,1,0,0,0,0,0,2025-09-30,new_launch,25,low,2025-09-30,0,train
CUST02088,2025-02-24,Tier 1,18-24,Instagram,,Hair Care,Oily,Yes,3,1761.31,587.1033333333334,0.22,0.0,4.0,1.0,36.3,-1.0,0.0,2025-09-30,1,3,0,0,0,1,0,11,2025-09-30,new_launch,18,medium,2025-09-30,1,test
CUST02089,2025-09-09,Tier 3,18-24,Marketplace,,Fragrance,Oily,Yes,1,542.75,542.75,0.23,0.0,3.0,,,,,2025-09-30,1,4,0,0,0,0,0,8,2025-09-30,free_shipping,25,high,2025-09-30,0,train
CUST02090,2025-01-31,Tier 3,35-44,Instagram,Silver,Fragrance,Oily,Yes,2,852.76,426.38,0.33499999999999996,0.5,2.5,1.0,46.5,-0.57,0.0,2025-09-30,1,3,0,0,0,0,0,6,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST02091,2025-09-02,Tier 1,18-24,Referral,,Hair Care,Dry,Yes,1,872.98,872.98,0.43,0.0,4.0,,,,,2025-09-30,10,44,2,0,1,7,1,4,2025-09-30,welcome_offer,12,low,2025-09-30,0,validation
CUST02092,2024-08-17,Tier 2,25-34,Marketplace,Gold,Makeup,Normal,No,3,2595.52,865.1733333333333,0.17,0.0,3.0,1.0,40.2,-1.0,0.0,2025-09-30,2,9,0,0,0,0,0,31,2025-09-30,free_shipping,0,high,2025-09-30,1,validation
CUST02093,2025-03-06,Tier 2,25-34,Marketplace,Gold,Makeup,Dry,No,2,1202.49,601.245,0.335,0.0,4.5,,,,,2025-09-30,8,48,1,1,0,0,0,0,2025-09-30,free_shipping,40,low,2025-09-30,0,train
CUST02094,2025-05-13,Tier 2,25-34,Organic,Gold,Baby Care,Dry,Yes,2,1171.49,585.745,0.07,0.0,3.5,,,,,2025-09-30,1,4,0,0,0,1,0,33,2025-09-30,bundle_discount,25,high,2025-09-30,1,train
CUST02095,2024-11-21,Tier 3,25-34,Google Search,Silver,Baby Care,Normal,Yes,2,1605.26,802.63,0.255,0.0,4.0,1.0,33.2,-1.0,0.0,2025-09-30,0,0,0,0,0,5,1,29,2025-09-30,new_launch,40,high,2025-09-30,0,train
CUST02096,2024-10-13,Tier 1,25-34,Influencer,,Skin Care,Oily,Yes,3,2926.04,975.3466666666667,0.29333333333333333,0.0,3.6666666666666665,,,,,2025-09-30,9,43,2,1,1,2,0,0,2025-09-30,free_shipping,0,low,2025-09-30,1,validation
CUST02097,2024-04-14,Tier 3,35-44,Influencer,Silver,Fragrance,Dry,Yes,4,2180.25,545.0625,0.325,0.0,3.0,1.0,32.9,-1.0,0.0,2025-09-30,5,22,2,1,1,2,0,3,2025-09-30,bundle_discount,25,medium,2025-09-30,0,train
CUST02098,2025-02-06,Tier 2,35-44,Marketplace,Silver,Baby Care,Combination,No,1,558.72,558.72,0.18,0.0,1.0,,,,,2025-09-30,8,30,1,2,1,0,0,32,2025-09-30,free_shipping,0,high,2025-09-30,1,validation
CUST02099,2024-05-25,Tier 3,25-34,Organic,Silver,Hair Care,Normal,Yes,3,2275.89,758.63,0.36000000000000004,0.0,4.0,,,,,2025-09-30,2,5,1,1,0,2,1,25,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST02100,2024-01-26,Tier 3,45+,Organic,,Fragrance,Sensitive,No,8,4274.82,534.3525,0.33875,0.125,3.75,2.0,43.349999999999994,-0.75,0.5,2025-09-30,13,68,5,1,1,0,0,17,2025-09-30,new_launch,0,low,2025-09-30,0,train
CUST02101,2024-11-22,Tier 2,25-34,Referral,,Skin Care,Normal,No,7,4502.69,643.2414285714285,0.4042857142857143,0.0,4.571428571428571,2.0,16.4,-0.365,0.0,2025-09-30,6,17,0,1,0,0,0,0,2025-09-30,free_shipping,12,medium,2025-09-30,1,train
CUST02102,2024-05-30,Tier 1,35-44,Referral,Platinum,Makeup,Dry,Yes,6,3780.56,630.0933333333334,0.39999999999999997,0.0,4.166666666666667,,,,,2025-09-30,19,102,3,1,1,5,1,10,2025-09-30,new_launch,18,low,2025-09-30,0,train
CUST02103,2025-01-12,Tier 2,45+,Marketplace,Platinum,Skin Care,Dry,Yes,2,1052.31,526.155,0.4,0.0,4.0,1.0,16.5,0.65,0.0,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,new_launch,18,medium,2025-09-30,1,test
CUST02104,2025-07-17,Tier 2,25-34,Referral,Silver,Makeup,Oily,No,1,679.74,679.74,0.49,0.0,4.0,,,,,2025-09-30,7,25,0,1,0,0,0,0,2025-09-30,new_launch,12,low,2025-09-30,0,train
CUST02105,2025-04-27,Tier 1,35-44,Marketplace,,Baby Care,Sensitive,Yes,4,2058.2,514.55,0.1,0.25,3.0,2.0,10.95,-0.365,0.0,2025-09-30,1,5,0,0,0,0,0,0,2025-09-30,welcome_offer,18,low,2025-09-30,0,train
CUST02106,2024-04-27,Tier 2,25-34,Google Search,Gold,Fragrance,Oily,Yes,8,20239.78,2529.9725,0.32,0.125,4.125,3.0,24.26666666666667,-0.44333333333333336,0.0,2025-09-30,7,26,3,1,2,2,1,14,2025-09-30,new_launch,0,medium,2025-09-30,0,train
CUST02107,2024-10-20,Tier 1,35-44,Organic,,Skin Care,Combination,Yes,5,3080.15,616.03,0.22000000000000003,0.0,4.0,,,,,2025-09-30,8,46,1,0,0,7,1,30,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST02108,2025-07-29,Tier 2,18-24,Referral,,Wellness,Normal,No,3,2025.15,675.0500000000001,0.24333333333333332,0.3333333333333333,5.0,2.0,21.0,-0.5,0.0,2025-09-30,11,31,3,2,1,0,0,3,2025-09-30,welcome_offer,12,medium,2025-09-30,0,train
CUST02109,2024-09-04,Tier 2,45+,Instagram,,Wellness,,Yes,5,3747.13,749.426,0.32199999999999995,0.0,3.4,1.0,16.7,0.38,0.0,2025-09-30,7,25,2,2,1,6,3,7,2025-09-30,free_shipping,18,low,2025-09-30,0,train
CUST02110,2025-08-22,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,Yes,2,1374.8200000000002,687.4100000000001,0.20500000000000002,0.0,2.0,,,,,2025-09-30,1,5,0,0,0,1,0,13,2025-09-30,new_launch,12,low,2025-09-30,0,train
CUST02111,2025-03-21,Tier 1,45+,Influencer,Silver,Wellness,Sensitive,Yes,1,1404.22,1404.22,0.3,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,1,0,34,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST02112,2024-05-11,Tier 2,18-24,Instagram,Silver,Baby Care,Oily,No,3,1402.8600000000001,467.62000000000006,0.34,0.0,3.3333333333333335,,,,,2025-09-30,0,0,0,0,0,0,0,60,2025-09-30,none,40,high,2025-09-30,1,train
CUST02113,2024-08-14,Tier 2,35-44,Marketplace,,Hair Care,Combination,Yes,2,2358.37,1179.185,0.33,0.0,4.5,,,,,2025-09-30,1,5,0,0,0,1,0,37,2025-09-30,welcome_offer,12,high,2025-09-30,1,test
CUST02114,2025-02-17,Tier 1,18-24,Marketplace,,Makeup,Sensitive,Yes,2,587.4200000000001,293.71000000000004,0.32999999999999996,0.5,3.0,1.0,13.8,0.29,0.0,2025-09-30,8,48,2,2,1,0,0,22,2025-09-30,new_launch,0,high,2025-09-30,1,train
CUST02115,2024-11-10,Tier 3,18-24,Organic,,Hair Care,Combination,No,1,483.57,483.57,0.24,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,50,2025-09-30,free_shipping,18,high,2025-09-30,0,train
CUST02116,2024-12-31,Tier 2,35-44,Organic,Silver,Hair Care,Dry,Yes,2,1180.1399999999999,590.0699999999999,0.235,0.0,1.5,1.0,34.5,0.21,0.0,2025-09-30,1,5,0,0,0,4,0,28,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02117,2024-09-26,Tier 1,35-44,Instagram,,Fragrance,Normal,Yes,3,2584.4,861.4666666666667,0.21333333333333335,0.0,2.6666666666666665,,,,,2025-09-30,6,30,3,1,1,7,2,18,2025-09-30,new_launch,25,high,2025-09-30,0,test
CUST02118,2024-03-06,Tier 3,35-44,Organic,Silver,Skin Care,Sensitive,No,7,5739.9800000000005,819.9971428571429,0.3114285714285714,0.0,4.142857142857143,,,,,2025-09-30,5,23,2,1,1,0,0,19,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02119,2024-07-03,Tier 2,25-34,Referral,,Makeup,Dry,Yes,3,2881.38,960.46,0.2733333333333333,0.0,4.0,2.0,46.599999999999994,-0.425,0.0,2025-09-30,8,47,4,2,1,8,0,0,2025-09-30,none,25,medium,2025-09-30,0,validation
CUST02120,2024-03-26,Tier 2,25-34,Marketplace,,Hair Care,Oily,Yes,8,4965.58,620.6975,0.25375000000000003,0.125,4.0,1.0,31.2,-0.99,0.0,2025-09-30,1,4,1,0,0,4,0,1,2025-09-30,none,40,medium,2025-09-30,0,train
CUST02121,2025-08-26,Tier 1,35-44,Instagram,Silver,Skin Care,Normal,Yes,1,467.21,467.21,0.33,0.0,4.0,,,,,2025-09-30,6,15,2,1,1,1,0,1,2025-09-30,bundle_discount,12,low,2025-09-30,0,train
CUST02122,2024-04-07,Tier 1,25-34,Referral,,Skin Care,Oily,No,1,863.7,863.7,0.14,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,45,2025-09-30,free_shipping,0,high,2025-09-30,0,train
CUST02123,2024-07-30,Tier 1,25-34,Influencer,,Hair Care,Normal,Yes,1,448.88,448.88,0.17,0.0,5.0,,,,,2025-09-30,0,0,0,0,0,3,1,17,2025-09-30,welcome_offer,0,high,2025-09-30,0,validation
CUST02124,2025-07-15,Tier 2,18-24,Instagram,Silver,Baby Care,Sensitive,Yes,2,995.22,497.61,0.435,0.0,4.0,,,,,2025-09-30,15,39,2,3,1,10,4,6,2025-09-30,bundle_discount,40,medium,2025-09-30,0,train
CUST02125,2025-02-20,Tier 2,25-34,Instagram,Gold,Fragrance,,Yes,1,321.85,321.85,0.47,0.0,3.0,1.0,17.9,-0.31,0.0,2025-09-30,13,45,1,3,1,10,5,30,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02126,2024-09-26,Tier 2,18-24,Instagram,,Skin Care,Oily,Yes,1,698.21,698.21,0.33,0.0,5.0,,,,,2025-09-30,1,4,0,0,0,0,0,44,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02127,2024-12-09,Tier 1,45+,Google Search,Gold,Skin Care,,Yes,1,1050.81,1050.81,0.24,0.0,3.0,,,,,2025-09-30,3,10,0,1,0,2,1,38,2025-09-30,free_shipping,0,high,2025-09-30,1,train
CUST02128,2025-05-06,Tier 1,18-24,Google Search,Silver,Baby Care,Oily,Yes,1,1406.44,1406.44,0.11,0.0,5.0,,,,,2025-09-30,11,58,3,1,1,4,0,3,2025-09-30,welcome_offer,18,medium,2025-09-30,1,train
CUST02129,2025-06-15,Tier 1,18-24,Instagram,,Wellness,Dry,No,1,787.79,787.79,0.18,0.0,4.0,,,,,2025-09-30,2,6,1,0,0,0,0,18,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST02130,2025-01-16,Tier 2,25-34,Instagram,Silver,Baby Care,Oily,No,3,1356.56,452.18666666666667,0.3433333333333333,0.0,4.333333333333333,2.0,30.2,-0.645,0.0,2025-09-30,4,22,1,0,1,0,0,9,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST02131,2024-08-02,Tier 1,25-34,Instagram,,Skin Care,Combination,No,4,2614.58,653.645,0.35,0.0,4.0,1.0,30.2,-0.96,0.0,2025-09-30,2,9,0,1,0,0,0,29,2025-09-30,bundle_discount,40,high,2025-09-30,0,validation
CUST02132,2025-09-04,Tier 3,25-34,Google Search,,Skin Care,Sensitive,Yes,1,585.94,585.94,0.53,0.0,3.0,,,,,2025-09-30,1,5,0,0,0,1,0,5,2025-09-30,welcome_offer,12,high,2025-09-30,0,validation
CUST02133,2025-03-29,Tier 1,25-34,Google Search,,Hair Care,Sensitive,Yes,4,3704.23,926.0575,0.17500000000000002,0.0,4.25,1.0,26.2,-1.0,0.0,2025-09-30,11,53,3,3,0,7,1,8,2025-09-30,bundle_discount,0,low,2025-09-30,0,train
CUST02134,2024-09-10,Tier 2,25-34,Marketplace,Silver,Fragrance,Dry,Yes,3,2486.55,828.85,0.17333333333333334,0.0,4.0,1.0,19.1,0.25,0.0,2025-09-30,1,4,0,0,0,0,0,44,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST02135,2025-04-28,Tier 1,35-44,Organic,,Makeup,Combination,No,1,1006.67,1006.67,0.46,0.0,4.0,1.0,18.9,0.08,1.0,2025-09-30,2,10,0,0,0,0,0,13,2025-09-30,bundle_discount,25,medium,2025-09-30,1,validation
CUST02136,2024-03-08,Tier 2,25-34,Google Search,,Makeup,,Yes,4,3776.61,944.1525,0.2575,0.25,4.0,1.0,8.3,-0.12,0.0,2025-09-30,4,11,1,1,1,0,0,9,2025-09-30,bundle_discount,25,high,2025-09-30,1,train
CUST02137,2024-09-29,Tier 3,25-34,Instagram,,Baby Care,Sensitive,Yes,3,3099.36,1033.1200000000001,0.09999999999999999,0.0,2.3333333333333335,2.0,39.25,-0.625,0.0,2025-09-30,5,13,1,1,0,6,3,7,2025-09-30,welcome_offer,25,medium,2025-09-30,0,train
CUST02138,2025-02-07,Tier 1,25-34,Instagram,,Baby Care,,Yes,1,472.88,472.88,0.22,0.0,5.0,1.0,35.0,-0.52,0.0,2025-09-30,2,6,0,0,0,1,0,36,2025-09-30,welcome_offer,12,high,2025-09-30,1,test
CUST02139,2025-08-13,Tier 1,25-34,Google Search,,Fragrance,,No,1,440.82,440.82,0.45,0.0,5.0,,,,,2025-09-30,3,16,1,1,0,0,0,7,2025-09-30,none,0,low,2025-09-30,0,train
CUST02140,2024-04-15,Tier 1,25-34,Marketplace,Gold,Makeup,Combination,No,6,4288.45,714.7416666666667,0.27,0.16666666666666666,4.0,1.0,48.2,-1.0,0.0,2025-09-30,15,42,3,0,1,0,0,0,2025-09-30,none,12,low,2025-09-30,0,train
CUST02141,2024-10-04,Tier 2,18-24,Google Search,,Makeup,Dry,Yes,2,2337.84,1168.92,0.22499999999999998,0.0,3.5,,,,,2025-09-30,16,51,6,4,3,6,2,11,2025-09-30,new_launch,40,high,2025-09-30,1,train
CUST02142,2025-07-05,Tier 2,18-24,Marketplace,,Baby Care,Normal,No,1,1330.95,1330.95,0.38,0.0,5.0,,,,,2025-09-30,1,4,0,0,0,0,0,25,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST02143,2025-05-27,Tier 1,18-24,Organic,Silver,Makeup,Oily,Yes,1,1023.26,1023.26,0.2,0.0,5.0,,,,,2025-09-30,14,37,1,1,1,7,2,13,2025-09-30,bundle_discount,18,medium,2025-09-30,0,train
CUST02144,2025-01-23,Tier 2,18-24,Organic,Silver,Wellness,Sensitive,Yes,2,1767.13,883.565,0.29500000000000004,0.0,5.0,,,,,2025-09-30,0,0,0,0,0,0,0,40,2025-09-30,free_shipping,18,high,2025-09-30,0,train
CUST02145,2024-01-20,Tier 1,25-34,Marketplace,,Skin Care,Oily,No,7,4813.139999999999,687.5914285714285,0.2357142857142857,0.0,3.5,,,,,2025-09-30,2,9,0,0,0,0,0,23,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST02146,2025-03-28,Tier 1,25-34,Google Search,,Baby Care,,Yes,1,917.63,917.63,0.23,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,1,0,27,2025-09-30,none,12,high,2025-09-30,1,train
CUST02147,2024-07-29,Tier 1,45+,Instagram,,Wellness,Normal,Yes,2,997.9000000000001,498.95000000000005,0.31,0.0,4.5,,,,,2025-09-30,1,3,0,0,0,1,0,36,2025-09-30,welcome_offer,12,high,2025-09-30,1,test
CUST02148,2024-09-25,Tier 2,25-34,Influencer,,Baby Care,,No,1,459.5,459.5,0.33,0.0,4.0,,,,,2025-09-30,1,6,1,0,0,0,0,31,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST02149,2025-02-23,Tier 2,25-34,Google Search,Gold,Skin Care,Sensitive,Yes,2,3065.5299999999997,1532.7649999999999,0.245,0.0,2.0,,,,,2025-09-30,8,21,4,0,1,2,1,7,2025-09-30,bundle_discount,25,medium,2025-09-30,1,train
CUST02150,2024-06-22,Tier 2,25-34,Instagram,,Makeup,Normal,Yes,4,2166.25,541.5625,0.33,0.0,2.25,,,,,2025-09-30,2,10,1,1,1,5,2,55,2025-09-30,bundle_discount,12,high,2025-09-30,1,validation
CUST02151,2024-07-18,Tier 1,25-34,Google Search,,Makeup,Combination,Yes,3,2519.29,839.7633333333333,0.32,0.0,5.0,1.0,46.2,-0.95,0.0,2025-09-30,9,47,2,3,1,2,1,10,2025-09-30,free_shipping,0,medium,2025-09-30,0,validation
CUST02152,2024-04-12,Tier 3,25-34,Referral,Silver,Skin Care,Oily,No,4,2366.99,591.7475,0.20500000000000002,0.0,3.0,1.0,38.6,-0.31,1.0,2025-09-30,4,16,1,0,1,0,0,28,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST02153,2024-03-16,Tier 3,45+,Instagram,,Wellness,Normal,Yes,6,6234.7,1039.1166666666666,0.33166666666666667,0.0,3.3333333333333335,2.0,22.7,-0.535,1.0,2025-09-30,3,10,0,1,0,0,0,12,2025-09-30,none,0,high,2025-09-30,1,validation
CUST02154,2024-02-18,Tier 2,35-44,Influencer,Gold,Skin Care,Normal,Yes,16,11777.27,736.079375,0.185,0.0625,4.266666666666667,3.0,16.099999999999998,-0.6266666666666667,0.0,2025-09-30,10,32,2,1,1,7,2,24,2025-09-30,none,25,high,2025-09-30,0,train
CUST02155,2025-02-17,Tier 3,45+,Marketplace,,Baby Care,Oily,Yes,1,846.73,846.73,0.49,0.0,4.0,,,,,2025-09-30,10,26,1,2,0,1,0,45,2025-09-30,none,18,high,2025-09-30,1,train
CUST02156,2024-09-21,Tier 2,25-34,Google Search,,Fragrance,Oily,Yes,1,1705.47,1705.47,0.19,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,4,2,40,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST02157,2025-08-02,Tier 1,45+,Organic,Gold,Skin Care,Normal,Yes,1,736.31,736.31,0.35,0.0,5.0,,,,,2025-09-30,8,22,1,2,0,8,1,12,2025-09-30,bundle_discount,25,medium,2025-09-30,1,train
CUST02158,2024-03-29,Tier 1,35-44,Organic,Silver,Skin Care,,Yes,8,4793.27,599.15875,0.30875,0.125,3.375,1.0,25.5,-0.95,0.0,2025-09-30,3,9,1,0,0,4,2,0,2025-09-30,new_launch,18,high,2025-09-30,1,test
CUST02159,2025-04-20,Tier 1,35-44,Influencer,,Fragrance,Oily,Yes,3,1632.0,544.0,0.4666666666666666,0.0,4.0,,,,,2025-09-30,19,87,4,1,2,6,0,10,2025-09-30,new_launch,40,low,2025-09-30,0,test
CUST02160,2024-11-02,Tier 3,25-34,Influencer,,Wellness,Dry,No,2,1098.67,549.335,0.215,0.0,4.5,2.0,35.400000000000006,-0.4,0.5,2025-09-30,2,10,1,0,0,0,0,0,2025-09-30,none,0,medium,2025-09-30,0,validation
CUST02161,2024-10-28,Tier 1,35-44,Instagram,,Wellness,Oily,No,3,2402.2799999999997,800.7599999999999,0.36999999999999994,0.0,3.3333333333333335,1.0,1.0,-0.03,0.0,2025-09-30,1,3,0,0,0,0,0,41,2025-09-30,free_shipping,40,high,2025-09-30,1,test
CUST02162,2025-01-23,Tier 2,18-24,Google Search,,Skin Care,Sensitive,Yes,6,3338.24,556.3733333333333,0.305,0.0,4.333333333333333,,,,,2025-09-30,12,57,3,2,1,8,4,0,2025-09-30,none,40,low,2025-09-30,0,train
CUST02163,2024-12-09,Tier 1,18-24,Marketplace,,Makeup,Combination,Yes,3,2010.3600000000001,670.12,0.33666666666666667,0.3333333333333333,4.666666666666667,1.0,22.0,0.11,0.0,2025-09-30,1,6,0,0,0,0,0,46,2025-09-30,new_launch,40,high,2025-09-30,1,train
CUST02164,2024-11-26,Tier 2,18-24,Marketplace,Gold,Skin Care,,Yes,1,644.0,644.0,0.34,0.0,5.0,1.0,11.2,0.04,0.0,2025-09-30,2,6,1,0,0,0,0,3,2025-09-30,none,18,medium,2025-09-30,0,test
CUST02165,2025-04-22,Tier 2,25-34,Marketplace,,Wellness,Sensitive,Yes,2,667.69,333.845,0.185,0.0,4.0,,,,,2025-09-30,3,9,0,1,0,1,0,0,2025-09-30,none,0,medium,2025-09-30,0,validation
CUST02166,2025-09-04,Tier 1,25-34,Google Search,Silver,Baby Care,,Yes,1,1010.89,1010.89,0.09,0.0,4.0,1.0,12.4,0.58,0.0,2025-09-30,1,4,0,0,0,0,0,5,2025-09-30,bundle_discount,40,high,2025-09-30,0,train
CUST02167,2024-08-01,Tier 2,25-34,Google Search,,Wellness,Combination,Yes,5,3963.67,792.734,0.384,0.0,3.6,,,,,2025-09-30,6,30,3,1,1,4,0,24,2025-09-30,bundle_discount,18,medium,2025-09-30,1,train
CUST02168,2025-01-05,Tier 1,25-34,Google Search,,Skin Care,Oily,Yes,3,2219.25,739.75,0.24666666666666667,0.3333333333333333,4.333333333333333,1.0,24.7,-0.03,0.0,2025-09-30,8,31,2,2,1,3,1,30,2025-09-30,bundle_discount,0,high,2025-09-30,1,validation
CUST02169,2024-08-15,Tier 3,18-24,Referral,Gold,Hair Care,Dry,Yes,4,3065.81,766.4525,0.1675,0.0,3.0,2.0,15.55,-0.61,1.0,2025-09-30,9,50,4,1,3,6,1,16,2025-09-30,new_launch,12,high,2025-09-30,0,train
CUST02170,2024-04-15,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,Yes,6,3749.08,624.8466666666667,0.38833333333333336,0.3333333333333333,4.333333333333333,3.0,14.333333333333334,-0.4533333333333333,0.0,2025-09-30,3,17,1,0,1,2,1,25,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST02171,2025-05-12,Tier 1,18-24,Referral,,Hair Care,Oily,Yes,1,1067.07,1067.07,0.21,0.0,5.0,,,,,2025-09-30,1,4,0,0,0,5,1,11,2025-09-30,free_shipping,25,high,2025-09-30,0,test
CUST02172,2024-05-26,Tier 1,25-34,Referral,,Baby Care,Combination,Yes,6,3942.03,657.005,0.30833333333333335,0.16666666666666666,2.1666666666666665,3.0,15.299999999999999,-0.47000000000000003,0.0,2025-09-30,4,22,2,0,1,6,0,0,2025-09-30,bundle_discount,0,medium,2025-09-30,0,train
CUST02173,2025-08-28,Tier 1,25-34,Google Search,,Makeup,Sensitive,Yes,1,2057.25,2057.25,0.33,0.0,3.0,1.0,31.7,0.02,0.0,2025-09-30,9,34,3,2,2,4,1,13,2025-09-30,new_launch,40,medium,2025-09-30,0,test
CUST02174,2024-04-14,Tier 3,35-44,Google Search,,Fragrance,Sensitive,Yes,7,3517.69,502.52714285714285,0.3385714285714286,0.0,3.857142857142857,2.0,37.349999999999994,-0.62,0.0,2025-09-30,12,32,3,1,1,6,2,30,2025-09-30,new_launch,0,high,2025-09-30,0,train
CUST02175,2024-06-17,Tier 2,35-44,Instagram,Gold,Makeup,Combination,Yes,5,3584.25,716.85,0.126,0.0,4.2,,,,,2025-09-30,6,16,2,1,0,5,1,6,2025-09-30,none,0,low,2025-09-30,0,test
